,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Cena
16637,Beograd,Zemun,Centar,Magistarski trg,Stan,102,3.0,85000
16638,Beograd,Stari grad,Dorćol,Mike Alasa,Stan,25,1.0,45000
16639,Beograd,Zvezdara,Severni bulevar,Mehmeda Sokolovica,Stan,50,2.5,43000
16640,Beograd,Rakovica,Kanarevo brdo,Borska,Stan,50,1.5,46000
16641,Beograd,Voždovac,Lekino brdo,Kruševačka,Stan,118,4.0,179000
16642,Beograd,Savski venac,Dedinje,Mihaila Avramovića,Stan,68,2.5,75800
16643,Beograd,Novi Beograd,Blok 62,Dušana Vukasovića,Stan,117,4.0,170000
16644,Beograd,Palilula,Tašmajdan,Knez Danilova,Stan,77,2.5,102000
16645,Beograd,Novi Beograd,Blok 44 (TC Piramida),Nehruova,Stan,75,2.5,89000
16646,Beograd,Novi Beograd,Blok 62,Nehruova,Stan,66,2.0,65000
16647,Beograd,Palilula,Padinska skela,Srpskog husakrskog puka 58/9,Stan,56,2.5,31000
16648,Beograd,Vračar,Crveni krst,Grčića Milenka,Stan,71,3.0,78000
16649,Beograd,Palilula,Višnjička Banja,Slanački put,Stan,70,3.0,75000
16650,Beograd,Novi Beograd,Bežanijska kosa 2,Peđe Milosavljevića,Stan,68,2.0,70000
16651,Beograd,Zemun,Meandri,Bačka,Stan,76,3.0,80000
16652,Beograd,Zemun,Meandri,Zagorska,Stan,79,2.5,76000
16653,Beograd,Vračar,Karađorđev park,Nebojšina,Stan,69,3.0,128000
16654,Beograd,Vračar,Karađorđev park,Nebojšina,Stan,72,2.0,133500
16655,Beograd,Vračar,Karađorđev park,Nebojšina,Stan,61,2.0,113000
16656,Beograd,Vračar,Karađorđev park,Nebojšina,Stan,61,2.0,113000
16657,Beograd,Vračar,Karađorđev park,Nebojšina,Stan,52,2.0,96200
16658,Beograd,Novi Beograd,Blok 28,Bulevar Milutina Milankovića,Stan,74,2.5,76000
16659,Beograd,Zvezdara,Bulevar kralja Aleksandra,Gusinjska,Stan,100,4.0,154000
16660,Beograd,Zvezdara,Bulevar kralja Aleksandra,Gusinjska,Stan,103,4.0,158620
16661,Beograd,Zvezdara,Bulevar kralja Aleksandra,Gusinjska,Stan,72,3.0,110900
16662,Beograd,Zvezdara,Bulevar kralja Aleksandra,Gusinjska,Stan,64,3.0,98600
16663,Beograd,Zvezdara,Bulevar kralja Aleksandra,Gusinjska,Stan,80,3.0,123200
16664,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,Stan,108,2.5,146000
16665,Beograd,Savski venac,Centar,Lomina,Stan,114,4.0,262200
16666,Beograd,Vračar,Kalenić pijaca,Mileševska,Stan,84,4.0,240000
16667,Beograd,Palilula,Cvijićeva,Cvijićeva,Stan,42,1.5,71900
16668,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Omladinskih brigada,Stan,51,1.5,60000
16669,Beograd,Zvezdara,Mirijevo,Nikole Doksata,Stan,54,2.0,56700
16670,Beograd,Zvezdara,Mirijevo,Nikole Doksata,Stan,60,3.0,63000
16671,Beograd,Rakovica,Petlovo brdo,Bože Baucala,Stan,51,2.0,42000
16672,Beograd,Voždovac,Konjarnik,Milića Rakića,Stan,66,2.0,65000
16673,Beograd,Zvezdara,Mirijevo,Rableova,Stan,51,2.0,44000
16674,Beograd,Stari grad,Centar,Bulevar Despota Stefana,Stan,48,2.0,70000
16675,Beograd,Rakovica,Centar,Pilota Mihajla Petrovića,Stan,55,2.0,50900
16676,Beograd,Čukarica,Filmski grad,Arčibalda Rajsa,Stan,34,1.5,35000
16677,Beograd,Rakovica,Kneževac,Slavka Rodića,Stan,46,1.5,40000
16678,Beograd,Savski venac,Dedinje,MILOJA DJAKA,Stan,132,3.5,260000
16679,Beograd,Voždovac,Lekino brdo,VESELINA MASLESE,Stan,47,2.5,72000
16680,Beograd,Zemun,Gornji grad,Banijska,Stan,40,1.5,49500
16681,Beograd,Rakovica,Kanarevo brdo,Kanarevo brdo,Stan,50,2.5,39000
16682,Beograd,Savski venac,Kneza Miloša,Miloša Pocerca,Stan,28,1.0,30000
16683,Beograd,Rakovica,Petlovo brdo,Čajnička,Stan,56,2.0,48000
16684,Beograd,Zvezdara,Mirijevo,Dr Velimirovića,Stan,64,2.0,67000
16685,Beograd,Palilula,Botanička bašta,Ruvarčeva,Stan,36,1.5,65000
16686,Beograd,Palilula,Centar,Dalmatinska,Stan,40,1.5,65000
16687,Beograd,Vračar,Crveni krst,Grčića Milenka,Stan,40,1.5,59000
16688,Beograd,Voždovac,Braće Jerković,Zaplanjska,Stan,126,5.0,150000
16689,Beograd,Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,88,3.0,72000
16690,Beograd,Zvezdara,Gradska bolnica,Preševska,Stan,74,3.0,89000
16691,Beograd,Vračar,Kalenić pijaca,Mileševska,Stan,73,3.0,121000
16692,Beograd,Voždovac,Lekino brdo,Gospodara Vučića,Stan,91,3.0,129000
16693,Beograd,Vračar,Slavija,Alekse Nenadovića,Stan,59,2.0,135000
16694,Beograd,Vračar,Krunska,Prote Mateje,Stan,87,3.0,255000
16695,Beograd,Zvezdara,Bulevar kralja Aleksandra,Bulevar Kralja Aleksandra,Stan,91,3.0,110000
16696,Beograd,Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,64,2.5,60000
16697,Beograd,Voždovac,FON - Bilećka,Vojvode Stepe,Stan,33,1.0,29900
16698,Beograd,Stari grad,Dorćol,Dositejeva,Stan,146,5+,300000
16699,Beograd,Savski venac,Klinički centar,Resavska,Stan,78,3.0,125000
16700,Beograd,Čukarica,Filmski grad,Ratka Mitrovića,Stan,37,1.5,44400
16701,Beograd,Čukarica,Filmski grad,Ratka Mitrovića,Stan,73,3.0,87600
16702,Beograd,Čukarica,Filmski grad,Ratka Mitrovića,Stan,73,3.0,87600
16703,Beograd,Zemun,Gornji grad,Cara Dusana,Stan,39,1.5,48600
16704,Beograd,Zemun,Gornji grad,Cara Dusana,Stan,76,2.5,102200
16705,Beograd,Vračar,Krunska,Prote Mateje,Stan,83,3.0,245000
16706,Beograd,Voždovac,Vojvode Stepe,Bože Jankovića,Stan,95,4.0,115000
16707,Beograd,Vračar,Crveni krst,Timocka,Stan,92,3.0,190000
16708,Beograd,Voždovac,Banjica,Paunova,Stan,114,4.0,83901
16709,Beograd,Vračar,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,Stan,80,3.0,172000
16710,Beograd,Čukarica,Banovo brdo,Lješka,Stan,48,2.0,67000
16711,Beograd,Rakovica,Miljakovac,Borska,Stan,77,3.0,76800
16712,Beograd,Novi Beograd,Stari Merkator,Otona Župančića,Stan,34,1.5,52000
16713,Beograd,Palilula,Borča,Ratnih vojnih invalida,Stan,70,3.0,50000
16714,Beograd,Novi Beograd,Bežanijska kosa 2,Ismeta Mujazinovica,Stan,67,2.0,75000
16715,Beograd,Čukarica,Julino brdo,Poručnika Spasića i Mašere,Stan,42,1.5,42000
16716,Beograd,Stari grad,Centar,Dositejeva,Stan,120,4.5,160000
16717,Beograd,Novi Beograd,YUBC,Bulevar Mihajla Pupina,Stan,34,1.0,63000
16718,Beograd,Palilula,Karaburma,Mirijevsko Brdo,Stan,44,2.0,44000
16719,Beograd,Čukarica,Sremčica,Tomasa Edisona,Stan,71,2.5,45000
16720,Beograd,Čukarica,Banovo brdo,Žarka Vukovića Pucara,Stan,31,1.0,45000
16721,Beograd,Čukarica,Cerak vinogradi,Vinogradski venac,Stan,58,1.5,63000
16722,Beograd,Savski venac,Dedinje,Dijane Budisavljevic,Stan,60,2.0,120000
16723,Beograd,Vračar,Crveni krst,Grčića Milenka,Stan,55,2.0,69000
16724,Beograd,Stari grad,Skadarlija,Skadarska,Stan,130,4.5,239000
16725,Beograd,Zemun,Batajnica,SUNCOKRETA,Stan,50,2.0,37500
16726,Beograd,Čukarica,Žarkovo,Komovska,Stan,36,1.5,37000
16727,Beograd,Zvezdara,Vukov Spomenik,Kraljice Marije,Stan,150,5.0,100000
16728,Beograd,Vračar,Južni bulevar,JUŽNI BULEVAR,Stan,33,0.5,52000
16729,Beograd,Savski venac,Prokop,Dobropoljska,Stan,45,2.5,73500
16730,Beograd,Voždovac,Centar,Kostolačka,Stan,53,2.5,85000
16731,Beograd,Palilula,Višnjička Banja,Slanački put,Stan,40,1.0,15000
16732,Beograd,Savski venac,Senjak,Sitnička,Stan,35,1.5,68000
16733,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,93,3.0,84000
16734,Beograd,Vračar,Hram svetog Save,Sokolska,Stan,140,4.0,260000
16735,Beograd,Vračar,Crveni krst,Vojislava Ilića,Stan,46,1.5,92000
16736,Beograd,Zemun,Batajnica,Bihacka,Stan,61,2.5,47000
16737,Beograd,Palilula,Karaburma,Husinskih rudara,Stan,49,2.0,49000
16738,Beograd,Zvezdara,Mirijevo,Matice srpske,Stan,70,2.5,61000
16739,Beograd,Rakovica,Vidikovac,Pilota Mihaila Petrovića 77,Stan,56,2.5,55000
16740,Beograd,Vračar,Južni bulevar,Gospodara Vučića,Stan,55,2.5,99540
16741,Beograd,Savski venac,Senjak,Sanje Živanovića,Stan,181,5.0,339000
16742,Beograd,Zvezdara,Đeram pijaca,Preševska,Stan,60,2.0,97000
16743,Beograd,Voždovac,Banjica,crnotravska,Stan,82,3.0,84000
16744,Beograd,Savski venac,Centar,Sarajevska,Stan,57,2.0,90000
16745,Beograd,Vračar,Hram svetog Save,Stojana Protića,Stan,40,1.5,82000
16746,Beograd,Novi Beograd,Arena,Antifašističke borbe,Stan,110,4.0,155000
16747,Beograd,Savski venac,Dedinje,Omladinska ,Stan,90,3.5,121500
16748,Beograd,Novi Beograd,Blok 63,Nehruova,Stan,75,2.5,69000
16749,Beograd,Zvezdara,Slavujev venac,Laze Kostića,Stan,56,2.5,65000
16750,Beograd,Stari grad,Terazije,Terazije,Stan,63,2.0,135000
16751,Beograd,Novi Beograd,Ledine,Vili Branta,Stan,65,2.5,49000
16752,Beograd,Novi Beograd,Blok 22,Milentija Popovića,Stan,88,4.0,110000
16753,Beograd,Voždovac,Medaković 3,Braće Srnić,Stan,55,2.5,68000
16754,Beograd,Zemun,Galenika,Svetozara Papića,Stan,51,2.0,50000
16755,Beograd,Rakovica,Kanarevo brdo,borska 82,Stan,67,2.5,69900
16756,Beograd,Novi Beograd,Dr Ivana Ribara,Dr Ivana Ribara,Stan,61,2.5,59000
16757,Beograd,Vračar,Hram svetog Save,Nebojsina,Stan,180,5+,310000
16758,Beograd,Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,40,1.5,49900
16759,Beograd,Vračar,Južni bulevar,Južni bulevar,Stan,54,2.0,85000
16760,Beograd,Vračar,Slavija,Prote Mateje,Stan,74,2.5,138000
16761,Beograd,Rakovica,Stari Košutnjak,Vrbnicka,Stan,93,3.0,53000
16762,Beograd,Čukarica,Julino brdo,Poručnika Spacića i Mašere,Stan,58,2.0,54000
16763,Beograd,Novi Beograd,Arena,blok 29,Stan,97,3.0,194000
16764,Beograd,Voždovac,Banjica,Crnotravska,Stan,71,2.5,79000
16765,Beograd,Voždovac,Konjarnik,Vladimira Tomanovića,Stan,69,2.0,78000
16766,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,60,2.0,60000
16767,Beograd,Zvezdara,Kluz,Živka Davidovića,Stan,53,2.0,60000
16768,Beograd,Zvezdara,Đeram pijaca,GAJEVA,Stan,69,2.5,136000
16769,Beograd,Zvezdara,Učiteljsko naselje,Podujevska,Stan,30,2.0,29000
16770,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,47,1.5,54900
16771,Beograd,Palilula,Padinska skela,Srpskog husarskog puka,Stan,56,2.0,35000
16772,Beograd,Čukarica,Čukarička padina,Paje Jovanovića,Stan,56,1.5,61000
16773,Beograd,Zvezdara,Lion,Dimitrija Tucovića,Stan,60,2.0,90000
16774,Beograd,Zvezdara,Lion,Dimitrija Tucovića,Stan,72,2.5,108000
16775,Beograd,Čukarica,Žarkovo,Zmajevačka,Stan,82,2.5,63000
16776,Beograd,Zvezdara,Bulbulder,Svetog Nikole,Stan,90,3.0,110000
16777,Beograd,Zvezdara,Učiteljsko naselje,Živka Davidovića,Stan,48,2.0,59000
16778,Beograd,Novi Beograd,Blok 34 (Carina - Studentski grad),Bulevar Zorana Đinđića,Stan,86,3.0,119500
16779,Beograd,Voždovac,FON - Bilećka,Kostolačka,Stan,61,2.5,73000
16780,Beograd,Stari grad,Kalemegdan,Tadeuša Košćuška ,Stan,44,1.5,71000
16781,Beograd,Zvezdara,Učiteljsko naselje,Ustanicka,Stan,93,3.5,111600
16782,Beograd,Palilula,Borča Greda,BRATSTVA I JEDINSTVA,Stan,47,2.5,31000
16783,Beograd,Stari grad,Skadarlija,SKADARSKA,Stan,28,1.0,55000
16784,Beograd,Palilula,Borča,KOD ŠKOLE STEVAN SREMAC,Stan,39,1.5,32000
16785,Beograd,Palilula,Kotež,KOD BENZINSKE PUMPE,Stan,54,2.5,31000
16786,Beograd,Voždovac,Centar,Darvinova,Stan,69,2.5,85000
16787,Beograd,Voždovac,Lekino brdo,Miklošićeva,Stan,50,2.0,77500
16788,Beograd,Savski venac,Palata pravde,Durmitorska,Stan,82,3.0,160000
16789,Beograd,Voždovac,Lekino brdo,Varvarinska,Stan,47,1.5,69900
16790,Beograd,Zemun,Centar,Prvomajska,Stan,24,1.0,20000
16791,Beograd,Savski venac,Klinički centar,Durmitorska,Stan,37,1.5,58000
16792,Beograd,Palilula,Borča,12.OKTOBRA,Stan,54,2.5,44280
16793,Beograd,Savski venac,Senjak,Svetog Nauma ,Stan,112,4.0,300000
16794,Beograd,Vračar,SC Vračar,Krunska,Stan,135,4.5,290000
16795,Beograd,Stari grad,Skupština,Vlajkovićeva,Stan,128,4.0,350000
16796,Beograd,Rakovica,Vidikovac,Vidikovački venac,Stan,72,2.5,68000
16797,Beograd,Zemun,Batajnica,Dalmatinske zagore,Stan,69,2.0,57000
16798,Beograd,Voždovac,Šumice,Strumička,Stan,64,2.5,82000
16799,Beograd,Palilula,Borča,Kosovopoljska,Stan,50,2.0,35500
16800,Beograd,Savski venac,Sajam,Bulevar Vojvode Misica,Stan,45,2.0,47000
16801,Beograd,Palilula,Borča,Lička,Stan,23,0.5,23500
16802,Beograd,Voždovac,Braće Jerković,BRAĆE JERKOVIĆ,Stan,43,1.5,45000
16803,Beograd,Zemun,Save Kovačevića,Save Burica,Stan,61,2.5,58500
16804,Beograd,Palilula,Karaburma,Pljesevicka,Stan,29,1.0,24900
16805,Beograd,Vračar,Čubura,VOJVODE DRAGOMIRA,Stan,61,2.5,130000
16806,Beograd,Voždovac,Lekino brdo,Matavuljeva,Stan,45,2.0,80000
16807,Beograd,Vračar,Crveni krst,Jovana Rajića,Stan,191,5+,325000
16808,Beograd,Savski venac,Centar,Jug Bogdanova,Stan,50,2.0,79900
16809,Beograd,Palilula,Profesorska kolonija,Ljubomira Stojanovića,Stan,47,2.0,69500
16810,Beograd,Zemun,Gornji grad,Banatska,Stan,65,2.5,55000
16811,Beograd,Zvezdara,Đeram pijaca,Pećska,Stan,49,2.5,95000
16812,Beograd,Novi Beograd,Blok 23,Milutina Milankovića,Stan,70,2.5,90000
16813,Beograd,Novi Beograd,Blok 28,Bulevar Milutina Milankovića,Stan,70,2.5,90000
16814,Beograd,Novi Beograd,Blok 61,Dušana Vukasovića,Stan,77,3.0,95000
16815,Beograd,Čukarica,Banovo brdo,Pozeska,Stan,52,2.0,72000
16816,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,64,2.5,61000
16817,Beograd,Savski venac,Balkanska,Milovana Milovanovića,Stan,54,2.0,79500
16818,Beograd,Novi Beograd,Bežanijska kosa 1,Danila Lekića,Stan,81,3.0,85000
16819,Beograd,Zemun,Save Kovačevića,Dragana Rakića,Stan,74,3.0,65000
16820,Beograd,Palilula,Botanička bašta,Cvijićeva,Stan,44,1.5,79000
16821,Beograd,Čukarica,Železnik,Đorđa Stojkovića,Stan,61,3.0,53000
16822,Beograd,Voždovac,Braće Jerković,Braće Jerković,Stan,103,3.5,86000
16823,Beograd,Zvezdara,Vukov Spomenik,Držićeva,Stan,82,3.0,139000
16824,Beograd,Vračar,Kalenić pijaca,Koče Kapetana,Stan,51,2.0,95000
16825,Beograd,Čukarica,Cerak,Jablanička,Stan,75,2.0,68000
16826,Beograd,Savski venac,Sarajevska,Sarajevska,Stan,111,4.0,199800
16827,Beograd,Zvezdara,Severni bulevar,Mite Rakića,Stan,60,2.5,67000
16828,Beograd,Palilula,Profesorska kolonija,Stojana Novakovića,Stan,140,3.0,270000
16829,Beograd,Zvezdara,Vukov Spomenik,Braće Ribnikar,Stan,64,3.0,66800
16830,Beograd,Voždovac,Kumodraž,Kumodraška,Stan,75,2.5,69000
16831,Beograd,Zemun,Galenika,Milice Šuvaković,Stan,62,2.5,66500
16832,Beograd,Stari grad,Centar,Carice Milice,Stan,90,3.0,82000
16833,Beograd,Čukarica,Cerak,Stojana Matića,Stan,43,2.0,34900
16834,Beograd,Novi Beograd,Hotel Jugoslavija,ALEKSINAČKIH RUDARA,Stan,88,3.5,151000
16835,Beograd,Rakovica,Kanarevo brdo,Ivana Mičurina,Stan,61,3.0,61900
16836,Beograd,Rakovica,Miljakovac,Nikole Marakovica,Stan,61,2.5,55000
16837,Beograd,Palilula,Višnjička Banja,Slanacki put,Stan,67,2.5,60000
16838,Beograd,Zvezdara,Mirijevo,Mihajla Bulgakova,Stan,79,3.5,77000
16839,Beograd,Čukarica,Banovo brdo,Trebevićka,Stan,59,2.0,88000
16840,Beograd,Vračar,Neimar,Nebojšina,Stan,96,4.0,189000
16841,Beograd,Vračar,Hram svetog Save,Svetog Save,Stan,45,1.5,92000
16842,Beograd,Voždovac,Braće Jerković,BRACE JERKOVIC,Stan,53,1.5,58500
16843,Beograd,Vračar,Južni bulevar,Juzni bulevar,Stan,45,1.5,72000
16844,Beograd,Novi Beograd,Blok 29,Bulevar Arsenija Čarnojevića,Stan,83,3.0,114900
16845,Beograd,Voždovac,FON - Bilećka,Bilećka,Stan,52,2.0,93000
16846,Beograd,Čukarica,Golf,KRALJICE KATARINE,Stan,79,3.0,99000
16847,Beograd,Čukarica,Banovo brdo,KRALJICE KATARINE,Stan,63,2.0,83000
16848,Beograd,Palilula,Profesorska kolonija,Draže Pavlovića,Stan,46,2.0,85000
16849,Beograd,Voždovac,Lekino brdo,Grčića Milenka,Stan,86,3.0,135000
16850,Beograd,Čukarica,Banovo brdo,Kozačinskog,Stan,75,4.0,95000
16851,Beograd,Novi Beograd,Blok 30 (B92),Španskih boraca,Stan,67,2.5,97000
16852,Beograd,Palilula,Karaburma,Mirijevski bulevar,Stan,38,1.0,48000
16853,Beograd,Zemun,Meandri,Zagorska,Stan,77,3.0,82500
16854,Beograd,Zemun,Novi grad,Senjska,Stan,74,2.5,50900
16855,Beograd,Zemun,Kalvarija,Prvomajska,Stan,75,3.5,81900
16856,Beograd,Zvezdara,Đeram pijaca,Đakovačka,Stan,61,2.5,98000
16857,Beograd,Stari grad,Dorćol,Gospodar Jevremova,Stan,60,2.0,89900
16858,Beograd,Palilula,Profesorska kolonija,Zdravka Čelara,Stan,67,3.0,102000
16859,Beograd,Novi Beograd,Blok 63,Gandijeva,Stan,122,3.5,83000
16860,Beograd,Palilula,Višnjička Banja,Slobodana Jovanovića,Stan,72,2.5,65000
16861,Beograd,Savski venac,Centar,Miloša Pocerca,Stan,74,2.0,130000
16862,Beograd,Stari grad,Dorćol,STRAHINJIĆA BANA,Stan,158,4.0,320000
16863,Beograd,Novi Beograd,Hotel Jugoslavija,Palmira Toljatija,Stan,77,3.0,105000
16864,Beograd,Vračar,Crveni krst, Grčića Milenka,Stan,150,5.0,260000
16865,Beograd,Savski venac,Stadion Crvene zvezde,Ljutice Bogdana,Stan,61,2.0,92000
16866,Beograd,Rakovica,Kanarevo brdo,Srpskih udarnih brigada,Stan,21,0.5,27000
16867,Beograd,Zemun,Gornji grad,Prizrenska,Stan,38,1.5,40000
16868,Beograd,Zvezdara,Lipov lad,Gvozdićeva,Stan,98,3.0,205000
16869,Beograd,Rakovica,Kanarevo brdo,Vukasovićeva,Stan,67,2.5,55000
16870,Beograd,Rakovica,Vidikovac,Susedgradska,Stan,68,2.5,63500
16871,Beograd,Savski venac,Centar,Admirala Geprata,Stan,101,3.5,194000
16872,Beograd,Barajevo,Barajevo (mesto),20. oktobra,Stan,103,2.5,39000
16873,Beograd,Palilula,Bulevar despota Stefana,Jovana Avakumovića,Stan,90,2.0,140000
16874,Beograd,Savski venac,Ekonomski fakultet,Svetozara Radića,Stan,52,2.0,70000
16875,Beograd,Zvezdara,Lion,Gvozdićeva,Stan,138,5+,168000
16876,Beograd,Voždovac,Centar,Nikšićka,Stan,41,1.5,69800
16877,Beograd,Savski venac,Centar,Sarajevska,Stan,111,4.0,199800
16878,Beograd,Zemun,Altina,Elija Fincija,Stan,36,1.5,34000
16879,Beograd,Zemun,Altina,Elija Fincija,Stan,36,1.5,32000
16880,Beograd,Palilula,Botanička bašta,Carigradska,Stan,72,3.0,143900
16881,Beograd,Vračar,Krunska,Cara Nikolaja Drugog,Stan,33,1.0,43000
16882,Beograd,Vračar,Slavija,Kralja Milutina,Stan,20,0.5,34000
16883,Beograd,Rakovica,Miljakovac,Stevana Opačića,Stan,54,2.5,52000
16884,Beograd,Savski venac,Centar,Svetozara Radića,Stan,54,2.0,75000
16885,Beograd,Zvezdara,Mirijevo,Šejkina,Stan,48,2.0,41000
16886,Beograd,Voždovac,Centar,Vojvode Stepe,Stan,92,3.5,123000
16887,Beograd,Zvezdara,Bulevar kralja Aleksandra,Koste Abraševića,Stan,49,1.5,81000
16888,Beograd,Zvezdara,Bulevar kralja Aleksandra,Koste Abraševića,Stan,69,2.5,114000
16889,Beograd,Voždovac,Lekino brdo,Cankareva,Stan,43,1.5,60000
16890,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,Stan,51,1.5,89000
16891,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,Stan,75,2.5,80000
16892,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,Stan,40,1.5,64000
16893,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,Stan,52,2.0,96000
16894,Beograd,Zvezdara,Đeram pijaca,Đevđelijska,Stan,60,2.5,110000
16895,Beograd,Voždovac,Medaković padina,Veselina Čajkanovića,Stan,39,3.0,43500
16896,Beograd,Voždovac,Farmaceutski fakultet,Ljubičica,Stan,43,2.0,50300
16897,Beograd,Voždovac,Braće Jerković,Vojvode Vlahovića,Stan,29,0.5,31500
16898,Beograd,Palilula,Višnjička Banja,Slanački put,Stan,35,1.0,36000
16899,Beograd,Palilula,Kotež,Sutjeska ulica 7.,Stan,34,1.5,25000
16900,Beograd,Palilula,Kotež,Boška Buhe,Stan,30,0.5,18000
16901,Beograd,Palilula,Borča,Drinske divizije,Stan,62,2.0,51000
16902,Beograd,Novi Beograd,Blok 33,Narodnih heroja,Stan,89,3.0,93000
16903,Beograd,Palilula,Karaburma,Srnetička,Stan,45,2.0,36000
16904,Beograd,Stari grad,Dorćol,Gospodar Jovanova,Stan,82,3.0,150000
16905,Beograd,Savski venac,Dedinje,Sime Lozanića,Stan,135,4.5,340000
16906,Beograd,Voždovac,Konjarnik,Zidarska,Stan,74,3.0,75000
16907,Beograd,Voždovac,Vojvode Stepe,Kostolačka,Stan,79,3.5,84500
16908,Beograd,Novi Beograd,Blok 33,Bulevar Arsenija Čarnojevića,Stan,90,4.0,117000
16909,Beograd,Grocka,Vinča,Svetosavska,Stan,66,2.0,37000
16910,Beograd,Palilula,Karaburma,Kamčatska,Stan,41,2.0,49200
16911,Beograd,Palilula,Karaburma,Sime Šolaje,Stan,160,3.5,130000
16912,Beograd,Palilula,Borča,Lička,Stan,57,2.5,42700
16913,Beograd,Palilula,Kotež,Veletinska,Stan,56,2.5,37000
16914,Beograd,Rakovica,Miljakovac,Borska,Stan,41,2.0,49000
16915,Beograd,Savski venac,Nemanjina,Hajduk Veljkov venac,Stan,65,3.0,117000
16916,Beograd,Zvezdara,Kluz,Lošinjska,Stan,75,3.5,91000
16917,Beograd,Palilula,Karaburma,Dragoslava Srejovića,Stan,47,2.0,51700
16918,Beograd,Rakovica,Miljakovac,Borska,Stan,77,3.0,78000
16919,Beograd,Rakovica,Miljakovac,Borska,Stan,79,3.0,80000
16920,Beograd,Stari grad,Trg Republike,Skadarska,Stan,130,4.5,239000
16921,Beograd,Voždovac,Konjarnik,Vladimira Tomanovića,Stan,68,2.5,69000
16922,Beograd,Palilula,Višnjička Banja,Metalska,Stan,74,2.5,72000
16923,Beograd,Palilula,Borča,Ustavska,Stan,50,2.0,35000
16924,Beograd,Čukarica,Cerak vinogradi,Vinogradski venac,Stan,60,3.0,63000
16925,Beograd,Palilula,Višnjička Banja,Kanadska,Stan,83,3.0,73000
16926,Beograd,Novi Beograd,Blok 21,Milentija Popovica,Stan,68,3.0,110000
16927,Beograd,Palilula,Botanička bašta,Draze Pavlovica,Stan,96,3.5,106500
16928,Beograd,Vračar,Cvetni trg,Mišarska,Stan,92,3.0,248000
16929,Beograd,Čukarica,Banovo brdo,Blagoja Parovica,Stan,160,5.0,200000
16930,Beograd,Palilula,Višnjička Banja,Višnjički venac,Stan,64,2.0,58000
16931,Beograd,Voždovac,Lekino brdo,Cankareva,Stan,43,1.5,60000
16932,Beograd,Rakovica,Vidikovac,Vidikovacki Venac ,Stan,71,3.0,100000
16933,Beograd,Voždovac,Medaković 3,"Borivoja Stevanovića, kod O.Š",Stan,66,2.5,63000
16934,Beograd,Zvezdara,Mirijevo,TRIBALSKA,Stan,34,2.0,32000
16935,Beograd,Barajevo,Barajevo (mesto),20. oktobra,Stan,75,2.5,25000
16936,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,150,4.0,412500
16937,Beograd,Novi Beograd,Blok 28,Španskih boraca,Stan,55,2.5,70000
16938,Beograd,Novi Beograd,Blok 19a,Vladimira Popovića,Stan,73,2.5,93000
16939,Beograd,Novi Beograd,Blok 64,Jurija Gagarina,Stan,76,2.5,106400
16940,Beograd,Palilula,27. marta,Kraljice Marije broj 7,Stan,75,3.0,114500
16941,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,140,4.0,385000
16942,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,90,3.0,247500
16943,Beograd,Novi Beograd,Bežanijska kosa 3,MILANA VUJAKLIJE,Stan,62,2.0,62000
16944,Beograd,Vračar,Hram svetog Save,Mačvanska,Stan,34,1.0,93500
16945,Beograd,Zvezdara,Mirijevo,Ljubiše Miodragovića,Stan,47,1.5,40000
16946,Beograd,Zvezdara,Lion,RADOJA DOMANOVICA,Stan,68,3.0,65000
16947,Beograd,Novi Beograd,Blok 64,Gandijeva,Stan,82,3.0,85000
16948,Beograd,Zvezdara,Mirijevo,Mihajla Bulgakova,Stan,64,2.0,57000
16949,Beograd,Voždovac,Medaković padina,Cedomilja Mitrovica 11,Stan,54,2.0,52000
16950,Beograd,Savski venac,Palata pravde,Savska,Stan,96,4.0,139000
16951,Beograd,Novi Beograd,Fontana,Bulevar Zorana Đinđića,Stan,59,2.0,73500
16952,Beograd,Rakovica,Kanarevo brdo,Pere Velimirovića,Stan,73,2.5,71000
16953,Beograd,Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,50,1.0,62500
16954,Beograd,Stari grad,Centar,Maršala Birjuzova,Stan,47,2.5,99000
16955,Beograd,Zemun,Gornji grad,Karlovačka,Stan,76,2.5,76000
16956,Beograd,Rakovica,Stari Košutnjak,Pere Velimirovića,Stan,92,3.0,99000
