,Grad,Opstina,Naselje,Ulica,Tip,Kvadratura,Broj soba,Grejanje,Sprat,Ukupna spratnost,Cena
5062,Beograd,Opština Vračar,Krunska,Kneginje Zorke,Stan,61.0,2.0,CG,3,5,140000.0
5063,Beograd,Opština Voždovac,Braće Jerković,Dragice Končar,Stan,76.0,3.0,CG,PR,7,84000.0
5064,Beograd,Opština Rakovica,Kanarevo brdo,Srzentićeva,Stan,84.0,3.0,CG,3,3,55000.0
5065,Beograd,Opština Palilula,Kotež,"Uzdinska, kod kafea MEDUN",Stan,33.0,2.0,TA,1,2,24000.0
5066,Beograd,Opština Palilula,Centar,Poenkarova,Stan,98.0,3.0,CG,1,11,139000.0
5067,Beograd,Opština Čukarica,Žarkovo,Leposave Vujošević,Stan,45.0,1.5,EG,1,4,43000.0
5068,Beograd,Opština Voždovac,Dušanovac,Kruševačka,Stan,54.0,3.0,EG,4,5,76000.0
5069,Beograd,Opština Zvezdara,Slavujev venac,Dimitrija Tucovića,Stan,47.0,2.0,CG,6,7,85000.0
5070,Beograd,Opština Stari grad,Centar,Vlajkovićeva,Stan,97.0,3.5,EG,2,4,170000.0
5071,Beograd,Opština Čukarica,Banovo brdo,Orfelinova,Stan,154.0,3.0,Gas,2,2,260000.0
5072,Beograd,Opština Stari grad,Centar,Takovska,Stan,339.0,5+,CG,7,7,700000.0
5073,Beograd,Opština Voždovac,Lekino brdo,Miklošićeva,Stan,46.0,2.0,EG,2,4,71300.0
5074,Beograd,Opština Rakovica,Vidikovac,Pilota Mihajla Petrovića,Stan,90.0,3.0,CG,4,6,135000.0
5075,Beograd,Opština Čukarica,Novi Železnik,PRVOG MAJA,Stan,43.0,2.0,TA,VPR,3,36000.0
5076,Beograd,Opština Vračar,Hram svetog Save,Stojana Protića,Stan,55.0,2.5,CG,3,4,132000.0
5077,Beograd,Opština Čukarica,Žarkovo,Repiška,Stan,83.0,3.0,CG,6,7,85000.0
5078,Beograd,Opština Palilula,Karaburma,Dr Đorđa Jovanovića,Stan,55.0,2.5,TA,2,4,52000.0
5079,Beograd,Opština Rakovica,Miljakovac,Slavoljuba Vuksanovića,Stan,60.0,3.0,CG,4,4,90000.0
5080,Beograd,Opština Voždovac,Braće Jerković,Jovana Bijelića,Stan,37.0,1.5,TA,PR,4,34000.0
5081,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,88.0,3.5,CG,3,3,72000.0
5082,Beograd,Opština Vračar,Hram svetog Save,Makenzijeva,Stan,71.0,2.5,CG,6,8,120000.0
5083,Beograd,Opština Zvezdara,Gradska bolnica,Dimitrija Tucovića,Stan,63.0,3.0,CG,1,6,72900.0
5084,Beograd,Opština Voždovac,Banjica,Paunova,Stan,84.0,4.0,CG,1,4,84000.0
5085,Beograd,Opština Čukarica,Banovo brdo,Nedeljka Čabrinovića,Stan,90.0,4.0,CG,4,5,110000.0
5086,Beograd,Opština Čukarica,Čukarička padina,LAZAREVACKI DRUM,Stan,54.0,1.5,CG,5,7,61900.0
5087,Beograd,Opština Vračar,Crveni krst,Metohijska,Stan,90.0,4.0,CG,6,7,110000.0
5088,Beograd,Opština Voždovac,Konjarnik,Vladimira Tomanovica,Stan,59.0,2.0,CG,5,6,61000.0
5089,Beograd,Opština Voždovac,Banjica,Bulevar oslobođenja,Stan,92.0,3.5,CG,6,12,82000.0
5090,Beograd,Opština Zemun,Altina,SIMONA BOLIVARA,Stan,50.0,2.5,EG,4,4,37500.0
5091,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,53.0,2.0,CG,11,11,52000.0
5092,Beograd,Opština Rakovica,Labudovo brdo,Serdar Janka Vukotića,Stan,45.0,1.0,CG,6,10,46000.0
5093,Beograd,Opština Voždovac,Vojvode Stepe,Milana Raspopovića,Stan,66.0,2.5,CG,3,8,74000.0
5094,Beograd,Opština Savski venac,Dedinje,Bulevar kneza Aleksandra Karađorđevića,Stan,72.0,3.0,CG,3,4,125000.0
5095,Beograd,Opština Čukarica,Čukarička padina,Lazarevački drum,Stan,75.0,2.5,CG,6,7,79900.0
5096,Beograd,Opština Zemun,Centar,Nikolaja Ostrovskog,Stan,115.0,4.0,CG,4,4,135000.0
5097,Beograd,Opština Stari grad,Knez Mihailova,Cika Ljubina,Stan,53.0,2.0,EG,4,5,159000.0
5098,Beograd,Opština Zvezdara,Mirijevo,LJUBISE MIODRAGOVICA,Stan,50.0,2.0,CG,1,3,50000.0
5099,Beograd,Opština Palilula,Mašinski fakultet,Vladetina,Stan,67.0,2.5,CG,11,13,119000.0
5100,Beograd,Opština Stari grad,Dorćol,Dositejeva,Stan,113.0,4.0,CG,4,5,209000.0
5101,Beograd,Opština Novi Beograd,Arena,Antifašističke borbe,Stan,72.0,2.5,CG,4,6,120000.0
5102,Beograd,Opština Voždovac,Autokomanda,Vojvode Stepe,Stan,70.0,3.0,CG,1,6,85900.0
5103,Beograd,Opština Palilula,Karaburma,PERA CETKOVICA,Stan,33.0,1.0,TA,PR,5,25900.0
5104,Beograd,Opština Savski venac,Senjak,Senjacka,Stan,61.0,2.0,TA,1,3,75000.0
5105,Beograd,Opština Zvezdara,Mirijevo,Vjekoslava Afrića,Stan,64.0,2.0,CG,2,4,65000.0
5106,Beograd,Opština Novi Beograd,Blok 28,Milutina Milankovića,Stan,59.0,2.0,CG,4,5,75000.0
5107,Beograd,Opština Zvezdara,Mirijevo,Kapetana Miloša Žunjića,Stan,51.0,2.5,CG,3,3,51000.0
5108,Beograd,Opština Rakovica,Miljakovac,Vukasoviceva,Stan,66.0,2.5,CG,4,11,55000.0
5109,Beograd,Opština Palilula,Profesorska kolonija,Primorska,Stan,48.0,2.0,CG,1,4,85000.0
5110,Beograd,Opština Zemun,Save Kovačevića,Garibaldijeva,Stan,21.0,0.5,CG,5,5,28900.0
5111,Beograd,Opština Zemun,Kej,Karađorđeva ,Stan,77.0,3.0,CG,13,16,95900.0
5112,Beograd,Opština Vračar,Čubura,Sazonova,Stan,95.0,3.0,CG,PR,4,205000.0
5113,Beograd,Opština Palilula,Cvijićeva,Cvijićeva,Stan,69.0,3.0,EG,6,6,105000.0
5114,Beograd,Opština Voždovac,Braće Jerković,Rastka Petrovića,Stan,28.0,0.5,TA,3,4,26000.0
5115,Beograd,Opština Vračar,Južni bulevar,Sime Igumanova,Stan,29.0,1.0,EG,4,4,38000.0
5116,Beograd,Opština Novi Beograd,Bežanijska kosa 3,Blaža Popivode,Stan,89.0,3.0,TA,VPR,1,79000.0
5117,Beograd,Opština Palilula,Cvijićeva,Primorska,Stan,41.0,2.0,Gas,PR,5,43000.0
5118,Beograd,Opština Novi Beograd,Bežanijska kosa 1,PANTE TUTUNDŽIĆA,Stan,87.0,3.5,CG,3,4,110000.0
5119,Beograd,Opština Zemun,Centar,STEVANA MARKOVICA,Stan,90.0,3.0,TA,2,2,90000.0
5120,Beograd,Opština Zvezdara,Mirijevo,Ulofa Palmea,Stan,65.0,4.0,CG,5,5,90000.0
5121,Beograd,Opština Rakovica,Kanarevo brdo,Kanarevo brdo,Stan,99.0,4.0,TA,4,4,70000.0
5122,Beograd,Opština Vračar,Kalenić pijaca,Koče Kapetana,Stan,51.0,1.5,TA,1,3,95000.0
5123,Beograd,Opština Čukarica,Filmski grad,Arčibalda Rajsa,Stan,34.0,1.5,TA,4,4,35000.0
5124,Beograd,Opština Zvezdara,Vukov Spomenik,Dalmatinska,Stan,34.0,3.0,TA,3,4,62000.0
5125,Beograd,Opština Čukarica,Žarkovo,Komovska,Stan,60.0,2.0,CG,5,6,61500.0
5126,Beograd,Opština Zemun,Zemun polje,Pere Kosorića,Stan,51.0,2.0,TA,1,1,37900.0
5127,Beograd,Opština Zemun,Ugrinovačka,Ugrinovačka,Stan,45.0,1.5,TA,PR,1,25000.0
5128,Beograd,Opština Zvezdara,Mirijevo,Mihaila Bulgakova,Stan,62.0,3.0,EG,PR,3,80000.0
5129,Beograd,Opština Rakovica,Centar,Slavka Rodića,Stan,42.0,2.0,EG,4,5,38000.0
5130,Beograd,Opština Zvezdara,Dimitrija Tucovića,Dimitrija Tucovića,Stan,165.0,3.0,CG,7,7,200000.0
5131,Beograd,Opština Vračar,Kalenić pijaca,Kursulina,Stan,82.0,2.5,CG,4,5,230000.0
5132,Beograd,Opština Zvezdara,Vukov Spomenik,Vojvode Bogdana,Stan,51.0,1.5,CG,4,5,88000.0
5133,Beograd,Opština Zemun,Retenzija,JOVANA MIODRAGOVICA,Stan,56.0,2.0,CG,7,9,77000.0
5134,Beograd,Opština Voždovac,Kumodraška,KUMODRASKA,Stan,79.0,3.0,CG,3,4,81500.0
5135,Beograd,Opština Voždovac,Darvinova pošta,Danila Bojovića,Stan,85.0,3.5,CG,VPR,2,107000.0
5136,Beograd,Opština Palilula,Kotež,Kalovita,Stan,20.0,0.5,TA,3,3,15000.0
5137,Beograd,Opština Zvezdara,Lion,Bulevar Kralja Aleksandra,Stan,42.0,1.0,CG,4,6,76500.0
5138,Beograd,Opština Vračar,Slavija,Makenzijeva,Stan,210.0,3.0,EG,4,4,299000.0
5139,Beograd,Opština Vračar,Cvetni trg,Cerska,Stan,80.0,3.0,TA,3,4,87000.0
5140,Beograd,Opština Palilula,Poštanska štedionica,Dalmatinska,Stan,121.0,5.0,CG,VPR,4,140000.0
5141,Beograd,Opština Vračar,Slavija,Makenzijeva,Stan,76.0,4.0,CG,3,3,120000.0
5142,Beograd,Opština Savski venac,Dedinje,Miloja Đaka,Stan,160.0,3.0,CG,2,2,250000.0
5143,Beograd,Opština Rakovica,Kanarevo brdo,Pere Velimirovića,Stan,92.0,3.5,CG,1,5,92000.0
5144,Beograd,Opština Čukarica,Železnik,Radnih akcija,Stan,18.0,0.5,CG,2,4,16000.0
5145,Beograd,Opština Zvezdara,Cvetkova pijaca,Gospodara Vučića,Stan,88.0,4.0,CG,1,7,135000.0
5146,Beograd,Opština Zvezdara,Mirijevo,Ulofa Palmea,Stan,73.0,4.0,CG,VPR,5,71400.0
5147,Beograd,Opština Čukarica,Žarkovo,Radovana Miloševića,Stan,28.0,1.5,TA,PR,3,25000.0
5148,Beograd,Opština Čukarica,Žarkovo,Milana Šarca,Stan,46.0,2.5,TA,2,3,39000.0
5149,Beograd,Opština Rakovica,Resnik,Lugovacka 10,Stan,114.0,3.0,TA,2,3,55000.0
5150,Beograd,Opština Zemun,Gornji grad,Sremskih boraca,Stan,59.0,3.0,EG,3,3,62000.0
5151,Beograd,Opština Vračar,Kalenić pijaca,Golsvordijeva,Stan,75.0,3.0,CG,5,7,137000.0
5152,Beograd,Opština Vračar,Hram svetog Save,Stojana Protica,Stan,200.0,4.5,CG,4,5,550000.0
5153,Beograd,Opština Palilula,Krnjača,Igora Vasiljeva,Stan,41.0,1.5,TA,2,3,30000.0
5154,Beograd,Opština Rakovica,Labudovo brdo,Petra Jovanovića,Stan,47.0,1.5,CG,3,5,39900.0
5155,Beograd,Opština Rakovica,Miljakovac,Nikole Marakovića,Stan,94.0,4.0,CG,5,5,88000.0
5156,Beograd,Opština Stari grad,Terazije,Nušićeva,Stan,84.0,4.0,EG,1,3,250000.0
5157,Beograd,Opština Zemun,Batajnica,Prvog Sremskog Odreda,Stan,94.0,3.0,CG,PR,1,55000.0
5158,Beograd,Opština Voždovac,Autokomanda,Admirala Vukovića,Stan,111.0,3.0,CG,3,5,212500.0
5159,Beograd,Opština Voždovac,Šumice,Splitska,Stan,57.0,2.0,CG,4,4,62700.0
5160,Beograd,Opština Zemun,Gornji grad,Rade Končara,Stan,47.0,1.0,EG,1,3,60000.0
5161,Beograd,Opština Palilula,Profesorska kolonija,Ljube Stojanovića,Stan,43.0,1.5,CG,5,5,50000.0
5162,Beograd,Opština Zemun,Kej,Dr Petra Markovica,Stan,58.0,2.5,TA,2,2,62900.0
5163,Beograd,Opština Voždovac,Banjica,Bulevar oslobođenja,Stan,78.0,3.0,CG,4,6,79000.0
5164,Beograd,Opština Vračar,Crveni krst,Vojislava Ilica,Stan,147.0,3.0,CG,6,6,250000.0
5165,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,114.0,4.5,CG,7,9,95000.0
5166,Beograd,Opština Vračar,Čubura,Sazonova,Stan,123.0,4.0,CG,1,4,265000.0
5167,Beograd,Opština Zvezdara,Gradska bolnica,Bana Ivaniša,Stan,52.0,2.0,EG,PR,1,61500.0
5168,Beograd,Opština Rakovica,Petlovo brdo,Cajnicka,Stan,56.0,2.0,CG,1,3,48000.0
5169,Beograd,Opština Palilula,Padinska skela,Tovilište,Stan,44.0,2.0,TA,3,4,20000.0
5170,Beograd,Opština Vračar,Hram svetog Save,Dubljanska,Stan,78.0,3.0,CG,4,5,166000.0
5171,Beograd,Opština Vračar,Gospodara Vučića,Gospodara Vučića,Stan,73.0,3.0,TA,VPR,6,72000.0
5172,Beograd,Opština Voždovac,FON - Bilećka,Niksicka,Stan,90.0,3.0,Gas,1,3,120000.0
5173,Beograd,Opština Novi Beograd,Blok 37,Bulevar Arsenija Čarnojevića,Stan,69.0,3.0,CG,1,4,88000.0
5174,Beograd,Opština Palilula,Kotež,Sutjeska ulica 8.,Stan,57.0,2.5,EG,2,4,43000.0
5175,Beograd,Opština Čukarica,Žarkovo,Ace Joksimovica,Stan,60.0,2.0,CG,2,2,56900.0
5176,Beograd,Opština Zvezdara,Mirijevo,Matice srpske,Stan,52.0,2.0,CG,2,3,52000.0
5177,Beograd,Opština Čukarica,Cerak vinogradi,Vinogradski venac,Stan,84.0,3.5,CG,2,5,85000.0
5178,Beograd,Opština Rakovica,Kneževac,Starca Milije,Stan,51.0,2.0,CG,3,4,64000.0
5179,Beograd,Opština Novi Beograd,Sava centar,Bulevar Milutina Milankovića,Stan,65.0,3.0,CG,1,19,90000.0
5180,Beograd,Opština Vračar,Kalenić pijaca,Mutapova,Stan,84.0,3.0,EG,2,3,139900.0
5181,Beograd,Opština Vračar,Čubura,Sazonova,Stan,123.0,4.0,CG,2,4,265000.0
5182,Beograd,Opština Zvezdara,Zvezdarska padina,Veselina Čajkanovića,Stan,35.0,1.5,EG,PTK,3,29000.0
5183,Beograd,Opština Vračar,Čubura,Mačvanska,Stan,70.0,2.5,EG,2,4,209910.0
5184,Beograd,Opština Palilula,Centar,Vojvode Dobrnjca,Stan,95.0,3.0,CG,5,7,179011.0
5185,Beograd,Opština Čukarica,Cerak,Bitoljska,Stan,85.0,3.5,CG,1,2,83000.0
5186,Beograd,Opština Savski venac,Senjak,Banjickih zrtava,Stan,112.0,4.0,CG,3,4,280000.0
5187,Beograd,Opština Rakovica,Miljakovac,Stanka Paunovića Veljka,Stan,34.0,1.0,CG,1,10,29000.0
5188,Beograd,Opština Zvezdara,Mirijevo,Branka Ćopića,Stan,51.0,3.0,CG,3,3,75000.0
5189,Beograd,Opština Zemun,Retenzija,Nikole Tesle,Stan,57.0,2.0,EG,VPR,4,95000.0
5190,Beograd,Opština Novi Beograd,Blok 64,Gandijeva,Stan,50.0,2.0,CG,4,9,77500.0
5191,Beograd,Opština Stari grad,Centar,Marsala Birjuzova,Stan,84.0,3.0,Kaljeva peć,4,5,118000.0
5192,Beograd,Opština Novi Beograd,Dr Ivana Ribara,Dr. Ivana Ribara,Stan,57.0,1.5,CG,7,8,60000.0
5193,Beograd,Opština Zemun,Kej,Karadjordjev trg,Stan,52.0,2.0,CG,2,16,67900.0
5194,Beograd,Opština Novi Beograd,Blok 62,Jurija Gagarina,Stan,111.0,4.0,CG,12,14,135000.0
5195,Beograd,Opština Palilula,Karaburma,Mirijevski bulevar,Stan,75.0,3.0,CG,13,15,62000.0
5196,Beograd,Opština Voždovac,Braće Jerković,BRACE JERKOVIC,Stan,62.0,2.5,CG,5,7,63000.0
5197,Beograd,Opština Zvezdara,Lion,Đevđelijska,Stan,176.0,4.0,EG,2,2,225000.0
5198,Beograd,Opština Savski venac,Centar,Lomina,Stan,60.0,2.0,TA,3,6,99000.0
5199,Beograd,Opština Voždovac,Braće Jerković,Jovana Bjelića,Stan,70.0,3.0,TA,3,4,61000.0
5200,Beograd,Opština Voždovac,Konjarnik,Ustanička,Stan,67.0,2.5,CG,2,5,85000.0
5201,Beograd,Opština Savski venac,Topčider,Augusta Cesarca,Stan,165.0,4.0,EG,2,3,420000.0
5202,Beograd,Opština Voždovac,Braće Jerković,Dragice Končar,Stan,37.0,1.0,CG,4,6,43000.0
5203,Beograd,Opština Vračar,Kalenić pijaca,Makenzijeva,Stan,201.0,3.0,CG,5,6,395000.0
5204,Beograd,Opština Voždovac,Ripanj,Beogradska,Stan,140.0,3.0,EG,PR,1,110000.0
5205,Beograd,Opština Palilula,Padinska skela,Padinska skela,Stan,61.0,2.0,TA,4,5,26000.0
5206,Beograd,Opština Savski venac,Dedinje,Teodora Drajzera,Stan,58.0,2.0,CG,1,3,95000.0
5207,Beograd,Opština Palilula,Karaburma,Drenovacka,Stan,41.0,1.0,TA,SUT,4,27000.0
5208,Beograd,Opština Čukarica,Čukarička padina,Obalskih radnika,Stan,100.0,4.0,CG,6,6,106000.0
5209,Beograd,Opština Zemun,Gornji grad,Dobanovačka,Stan,50.0,2.0,EG,1,4,73000.0
5210,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,93.0,4.0,EG,PTK,7,120000.0
5211,Beograd,Opština Čukarica,Čukarička padina,stevana djurdjevica trosarinca,Stan,51.0,2.0,CG,2,7,63000.0
5212,Beograd,Opština Vračar,Čubura,Sazonova,Stan,170.0,4.0,EG,3,3,366000.0
5213,Beograd,Opština Novi Beograd,Ledine,Semberijska,Stan,46.0,2.5,EG,PR,1,34000.0
5214,Beograd,Opština Voždovac,Vojvode Stepe,Vojvode Stepe,Stan,34.0,1.0,CG,1,6,49000.0
5215,Beograd,Opština Savski venac,Centar,Admirala Geprata,Stan,60.0,2.0,TA,5,6,95000.0
5216,Beograd,Opština Voždovac,Banjica,Bulevar oslobođenja,Stan,84.0,3.0,CG,8,12,94000.0
5217,Beograd,Opština Rakovica,Labudovo brdo,Sretena Mladenovića Mike,Stan,120.0,3.5,CG,1,2,84900.0
5218,Beograd,Opština Palilula,Cvijićeva,Poenkareova,Stan,69.0,2.5,CG,8,9,85000.0
5219,Beograd,Opština Čukarica,Cerak,Partizanske vode,Stan,108.0,5.0,CG,3,4,119900.0
5220,Beograd,Opština Novi Beograd,Blok 34 (Carina - Studentski grad),Studentska,Stan,77.0,3.0,CG,8,9,91000.0
5221,Beograd,Opština Savski venac,Palata pravde,Sarajevska,Stan,111.0,4.0,CG,6,6,199000.0
5222,Beograd,Opština Rakovica,Centar,Slavka Rodića,Stan,46.0,2.0,EG,2,3,47000.0
5223,Beograd,Opština Voždovac,Braće Jerković,Jovana Bijelica,Stan,55.0,2.0,TA,3,4,56000.0
5224,Beograd,Opština Zvezdara,Vukov Spomenik,Ruzveltova,Stan,80.0,3.0,EG,3,3,73000.0
5225,Beograd,Opština Palilula,Višnjička Banja,Branislava Stankovica,Stan,58.0,2.5,EG,1,4,40000.0
5226,Beograd,Opština Zemun,Gornji grad,Pregrevica,Stan,50.0,2.0,EG,VPR,3,49000.0
5227,Beograd,Opština Palilula,Centar,Ruzveltova,Stan,32.0,1.0,CG,6,7,67000.0
5228,Beograd,Opština Stari grad,Dorćol,Kralja Petra,Stan,97.0,3.0,CG,2,4,220000.0
5229,Beograd,Opština Voždovac,Medaković 2,RADOVANA SIMICA CIGE,Stan,65.0,3.0,CG,2,7,67000.0
5230,Beograd,Opština Voždovac,Banjica,Paunova,Stan,74.0,3.0,CG,11,12,74000.0
5231,Beograd,Opština Čukarica,Železnik,8. mart,Stan,47.0,1.5,CG,6,9,36000.0
5232,Beograd,Opština Novi Beograd,Arena,Antifašističke borbe,Stan,85.0,3.0,CG,1,5,150000.0
5233,Beograd,Opština Zemun,Galenika,Svetozara Papića,Stan,66.0,2.0,CG,1,9,61900.0
5234,Beograd,Opština Voždovac,Kumodraška,Kraljevacka,Stan,64.0,2.5,CG,VPR,5,67000.0
5235,Beograd,Opština Zvezdara,Đeram pijaca,Marka Oreškovića,Stan,47.0,1.5,CG,5,6,92000.0
5236,Beograd,Opština Palilula,Borča,JNA,Stan,20.0,0.5,TA,3,3,18500.0
5237,Beograd,Opština Palilula,Borča,Bele Bartoka,Stan,58.0,2.5,CG,3,5,46000.0
5238,Beograd,Opština Rakovica,Labudovo brdo,Ljubomira Ivkovića Šuce,Stan,74.0,2.5,CG,2,4,64900.0
5239,Beograd,Opština Vračar,Neimar,Kumanovska,Stan,82.0,3.0,CG,VPR,4,145000.0
5240,Beograd,Opština Novi Beograd,Blok 44 (TC Piramida),Gandijeva,Stan,75.0,3.5,CG,VPR,7,94900.0
5241,Beograd,Opština Novi Beograd,Bežanijska kosa 1,Danila Lekića,Stan,70.0,2.5,CG,3,3,83000.0
5242,Beograd,Opština Voždovac,Šumice,Vladimira Tomanovića,Stan,71.0,2.5,CG,4,6,84000.0
5243,Beograd,Opština Vračar,Čubura,Mačvanska,Stan,70.0,2.5,EG,2,4,209910.0
5244,Beograd,Opština Zvezdara,Mirijevo,Rudi Čajavec,Stan,84.0,4.5,CG,1,2,120000.0
5245,Beograd,Opština Savski venac,Centar,Gavrila Principa,Stan,62.0,2.5,CG,4,6,96000.0
5246,Beograd,Opština Vračar,Čubura,Sazonova,Stan,122.0,3.0,EG,1,2,240000.0
5247,Beograd,Opština Rakovica,Vidikovačka padina,Marička,Stan,24.0,0.5,CG,VPR,7,20000.0
5248,Beograd,Opština Zvezdara,Slavujev venac,Stanka Vraza,Stan,60.0,2.0,TA,1,1,85000.0
5249,Beograd,Opština Novi Beograd,Blok 63,Jurija Gagarina,Stan,71.0,3.0,CG,8,10,76000.0
5250,Beograd,Opština Rakovica,Miljakovac,Miljakovacke staze 26,Stan,37.0,1.5,Podno,PR,5,32500.0
5251,Beograd,Opština Čukarica,Bele vode,Palisadska I deo,Stan,49.0,1.5,EG,4,4,45000.0
5252,Beograd,Opština Zvezdara,Mirijevo,Rudi Čajaveca,Stan,56.0,2.5,CG,1,3,56000.0
5253,Beograd,Opština Novi Beograd,Blok 70 (kineski tržni centar),Jurija Gagarina,Stan,81.0,3.0,CG,1,13,106000.0
5254,Beograd,Opština Čukarica,Cerak,Ljubice Ivosevic Dimitrov,Stan,37.0,1.5,Gas,PR,4,39900.0
5255,Beograd,Opština Palilula,Borča,UZICKA,Stan,54.0,2.0,TA,3,3,39000.0
5256,Beograd,Opština Voždovac,Konjarnik,Rudo,Stan,94.0,3.5,CG,8,25,80000.0
5257,Beograd,Opština Novi Beograd,Bežanijska kosa 2,MARKA CELEBONOVICA,Stan,85.0,3.0,CG,3,5,92900.0
5258,Beograd,Opština Voždovac,Kumodraž,Vojvode Stepe,Stan,88.0,4.0,CG,4,4,71000.0
5259,Beograd,Opština Vračar,Bulevar kralja Aleksandra,Braće Nedić,Stan,84.0,3.0,CG,2,5,149900.0
5260,Beograd,Opština Stari grad,Dorćol,Kralja Petra,Stan,52.0,2.0,TA,5,5,93500.0
5261,Beograd,Opština Zvezdara,Lipov lad,Gvozdićeva,Stan,90.0,3.0,CG,5,6,199000.0
5262,Beograd,Opština Vračar,Kalenić pijaca,Mutapova,Stan,75.0,3.0,CG,VPR,5,142000.0
5263,Beograd,Opština Novi Beograd,Blok 9a,Bulevar Nikole Tesle,Stan,67.0,2.0,CG,4,4,79000.0
5264,Beograd,Opština Voždovac,Banjica,Paunova,Stan,78.0,3.0,CG,1,8,75000.0
5265,Beograd,Opština Novi Beograd,Blok 33,Narodnih heroja,Stan,85.0,3.0,CG,11,30,91500.0
5266,Beograd,Opština Zemun,Batajnica,Vojvođanske brigade,Stan,47.0,2.0,TA,1,1,38000.0
5267,Beograd,Opština Novi Beograd,Bežanijska kosa 1,Marka Čelebonovića,Stan,85.0,3.5,CG,3,5,95000.0
5268,Beograd,Opština Zvezdara,Đeram pijaca,Vojvode Savatija,Stan,80.0,2.0,CG,4,6,125000.0
5269,Beograd,Opština Stari grad,Savamala,Bulevar despota Stefana,Stan,70.0,2.0,TA,3,5,89000.0
5270,Beograd,Opština Novi Beograd,Blok 63,Nehruova,Stan,75.0,2.5,CG,7,10,87900.0
5271,Beograd,Opština Voždovac,Lekino brdo,Garibaldijeva,Stan,80.0,3.0,CG,1,3,105000.0
5272,Beograd,Opština Voždovac,Braće Jerković,Zaplanjska,Stan,39.0,1.0,EG,2,4,44000.0
5273,Beograd,Opština Novi Beograd,Blok 62,Nehruova,Stan,76.0,2.5,CG,VPR,10,74900.0
5274,Beograd,Opština Stari grad,Centar,Džordža Vašingtona,Stan,44.0,2.0,CG,3,4,97000.0
5275,Beograd,Opština Rakovica,Miljakovac,Slavoljuba Vuksanovića,Stan,83.0,3.0,CG,VPR,6,75000.0
5276,Beograd,Opština Čukarica,Cerak,Nastićeva,Stan,46.0,2.0,EG,1,4,43900.0
5277,Beograd,Opština Palilula,Borča,7. jula,Stan,38.0,1.0,EG,3,3,29000.0
5278,Beograd,Opština Stari grad,Centar,Mihizova,Stan,45.0,2.0,CG,2,6,88780.0
5279,Beograd,Opština Stari grad,Centar,Brankova,Stan,100.0,4.0,TA,3,6,140000.0
5280,Beograd,Opština Rakovica,Labudovo brdo,S.M.Mike,Stan,105.0,3.0,CG,2,2,90000.0
5281,Beograd,Opština Vračar,Crveni krst,Cara Nikolaja II,Stan,61.0,2.0,CG,6,8,97000.0
5282,Beograd,Opština Stari grad,Centar,Dalmatinska,Stan,142.0,5.0,CG,2,6,259000.0
5283,Beograd,Opština Zvezdara,Mirijevo,Vladislava Bajcevica,Stan,73.0,2.5,CG,4,8,66000.0
5284,Beograd,Opština Rakovica,Vidikovac,Vidikovački venac,Stan,87.0,3.0,CG,3,12,80000.0
5285,Beograd,Opština Čukarica,Cerak vinogradi,Vinogradski venac,Stan,58.0,1.5,CG,2,3,63000.0
5286,Beograd,Opština Palilula,Višnjica,114. Nova,Stan,180.0,3.5,TA,2,2,74000.0
5287,Beograd,Opština Stari grad,Bajlonijeva pijaca,Dzordza Vasingtona,Stan,65.0,2.0,CG,1,5,130000.0
5288,Beograd,Opština Novi Beograd,Sava centar,Bulevar Zorana Đinđića,Stan,63.0,2.0,CG,4,5,86000.0
5289,Beograd,Opština Novi Beograd,Blok 45 (TC Enjub),Jurija Gagarina,Stan,90.0,3.0,CG,7,14,83000.0
5290,Beograd,Opština Savski venac,Humska,blizu Zvečanske,Stan,81.0,3.5,CG,1,3,142000.0
5291,Beograd,Opština Savski venac,Sarajevska,Sarajevska,Stan,111.0,4.0,CG,6,6,200000.0
5292,Beograd,Opština Rakovica,Labudovo brdo,Serdar Janka Vukotića,Stan,45.0,1.0,CG,6,10,46000.0
5293,Beograd,Opština Vračar,Hram svetog Save,Dubljanska,Stan,176.0,4.0,CG,1,4,565000.0
5294,Beograd,Opština Zvezdara,Mirijevo,Dragoslava Đorđevića Goše,Stan,45.0,1.5,TA,2,5,43200.0
5295,Beograd,Opština Vračar,Crveni krst,KAJMAKCALANSKA,Stan,58.0,3.0,CG,3,3,99000.0
5296,Beograd,Opština Voždovac,Šumice,Glasinačka,Stan,44.0,1.0,CG,PR,6,49800.0
5297,Beograd,Opština Rakovica,Miljakovac,Stanka Paunovića,Stan,35.0,1.0,CG,7,9,35000.0
5298,Beograd,Opština Voždovac,Banjica,Paunova,Stan,57.0,2.5,CG,1,12,63900.0
5299,Beograd,Opština Novi Beograd,Dr Ivana Ribara,,Stan,63.0,2.5,CG,5,7,67000.0
5300,Beograd,Opština Novi Beograd,Blok 63,Evropska,Stan,45.0,2.0,CG,2,5,79430.0
5301,Beograd,Opština Zemun,Gornji grad,Alaska,Stan,120.0,4.0,EG,4,4,84900.0
